# (1) Identification number.
# (2) Right Ascension [deg]
# (3) Declination [deg]
# (4) F814W magnitudes in the VEGA system
# (5) F814W magnitude errors
# (6) F606W magnitude in the VEGA system
# (7) F606W magnitude errors
#
#    (1)  (2)         (3)          (4)      (5)    (6)      (7)
    405   0.75894325  16.08788103  26.785   0.087  28.250   0.141
    406   0.78121148  16.07534035  26.763   0.086  27.819   0.104
    407   0.74327689  16.08046537  26.879   0.085  28.105   0.175
    408   0.74362750  16.08902856  26.673   0.075  27.956   0.103
    409   0.76640688  16.08232145  26.779   0.089  27.954   0.105
    410   0.75802963  16.06452605  26.794   0.083  27.723   0.093
    411   0.75557450  16.08350329  27.191   0.125  27.515   0.075
    412   0.74943960  16.09764277  27.249   0.121  27.490   0.074
    413   0.74928521  16.07539911  26.693   0.078  27.975   0.123
    414   0.75399488  16.06771845  26.604   0.071  29.048   0.282
    415   0.73340954  16.07502202  26.721   0.082  27.891   0.103
    416   0.75799249  16.09364219  26.672   0.075  28.145   0.118
    417   0.73586777  16.10711143  26.690   0.084  29.374   0.374
    418   0.73567225  16.05738892  26.788   0.092  27.783   0.091
    419   0.71935327  16.06360177  27.315   0.132  27.520   0.079
    420   0.77141065  16.08870003  26.753   0.093  27.992   0.106
    421   0.75640115  16.06238232  26.857   0.105  27.817   0.099
    422   0.76018411  16.09265682  26.597   0.075  28.343   0.136
    423   0.73492855  16.07390753  27.163   0.173  28.424   0.165
    424   0.76462264  16.06744870  26.766   0.098  27.988   0.127
    425   0.75708192  16.09244780  26.684   0.079  27.950   0.100
    426   0.74715059  16.08498424  27.653   0.169  27.521   0.085
    427   0.73763520  16.09747965  26.625   0.067  28.608   0.193
    428   0.75697186  16.08873710  27.519   0.154  27.582   0.090
    429   0.74774461  16.08062960  26.789   0.098  28.353   0.218
    430   0.75341859  16.07955536  26.682   0.087  28.235   0.133
    431   0.74430239  16.06400445  28.216   0.283  27.553   0.093
    432   0.77415360  16.05987403  27.477   0.285  28.870   0.439
    433   0.76047231  16.05666415  26.989   0.137  27.697   0.093
    434   0.73950979  16.08421480  26.795   0.086  27.778   0.099
